bundle	deleted	entity_id	revision_id	langcode	delta	field_event_date_value
event	0	120613	121064	und	0	1944-08-14
event	0	120614	121065	und	0	1999-12-01
event	0	120615	163217	und	0	1969-09-29
event	0	120693	121142	und	0	1949-08-12
event	0	120728	121177	und	0	1921-11-17
event	0	120739	121188	und	0	1940-06-27
event	0	120740	121189	und	0	1983-03-20
event	0	120742	121191	und	0	1974-11-04
event	0	120743	121192	und	0	1995-12-16
event	0	120744	121193	und	0	2011-07-09
event	0	120745	157751	und	0	2011-01-09
event	0	120746	121195	und	0	2010-12-17
event	0	120756	121205	und	0	2016-04-01
event	0	121002	121451	und	0	1986-06-13
event	0	121003	121452	und	0	1986-05-31
event	0	121004	121453	und	0	1986-06-03
event	0	121005	121454	und	0	1986-06-02
event	0	121030	121479	und	0	1986-06-03
event	0	121037	121486	und	0	1986-06-02
event	0	121039	121488	und	0	1986-06-02
event	0	121052	121501	und	0	1986-06-02
event	0	121087	121536	und	0	1986-06-04
event	0	121088	121537	und	0	2016-06-04
event	0	121089	121538	und	0	2016-06-05
event	0	121143	121592	und	0	1986-06-04
event	0	121145	121594	und	0	1986-06-06
event	0	121146	121595	und	0	1986-06-04
event	0	121153	121602	und	0	1796-06-10
event	0	121358	121807	und	0	1986-06-08
event	0	121359	121808	und	0	1986-06-06
event	0	121360	121809	und	0	1986-06-09
event	0	122078	122527	und	0	2016-10-01
event	0	122084	122533	und	0	2016-10-21
event	0	122422	122871	und	0	2013-12-06
event	0	122425	122874	und	0	2016-11-03
event	0	122429	122878	und	0	2013-12-11
event	0	122430	122879	und	0	2013-12-08
event	0	122441	122890	und	0	2013-12-15
event	0	122459	122908	und	0	2013-12-10
event	0	122708	123155	und	0	1960-08-11
event	0	122709	123156	und	0	1960-08-03
event	0	122710	123157	und	0	1975-07-06
event	0	122784	158445	und	0	1966-02-11
event	0	122882	123329	und	0	1871-02-22
event	0	122905	123352	und	0	2013-06-29
event	0	122906	123353	und	0	1825-10-10
event	0	122907	157304	und	0	1959-12-22
event	0	122908	123355	und	0	1941-05-26
event	0	122909	123356	und	0	1954-05-17
event	0	122910	123357	und	0	1999-10-10
event	0	122911	123358	und	0	1927-10-06
event	0	122945	123392	und	0	2017-02-17
event	0	122976	123423	und	0	1950-04-15
event	0	122977	123424	und	0	1951-06-27
event	0	122978	174040	und	0	1965-12-18
event	0	122979	123426	und	0	1967-12-04
event	0	122981	123428	und	0	1980-06-06
event	0	122983	123430	und	0	1955-05-07
event	0	122984	123431	und	0	1951-11-30
event	0	122985	155140	und	0	1939-09-16
event	0	122987	123434	und	0	1948-01-01
event	0	123008	123455	und	0	1977-07-21
event	0	123012	154768	und	0	1971-08-30
event	0	123013	123460	und	0	1971-09-15
event	0	123015	123462	und	0	1970-04-07
event	0	123016	123463	und	0	2000-02-03
event	0	123017	123464	und	0	2012-04-04
event	0	123179	123626	und	0	1971-03-03
event	0	123180	163395	und	0	1990-10-13
event	0	123181	123628	und	0	1990-06-10
event	0	123182	123629	und	0	1981-06-24
event	0	123183	123630	und	0	1978-07-24
event	0	123184	123631	und	0	1991-07-09
event	0	123185	181200	und	0	2012-08-31
event	0	123186	123633	und	0	2008-04-28
event	0	123187	123634	und	0	1995-09-13
event	0	123188	158303	und	0	1997-02-01
event	0	123190	123637	und	0	1989-06-02
event	0	123191	123638	und	0	2000-07-06
event	0	123193	123640	und	0	1988-11-15
event	0	123228	123675	und	0	1986-10-05
event	0	123252	123699	und	0	2016-05-27
event	0	123254	123701	und	0	2006-12-01
event	0	123255	123702	und	0	2002-04-27
event	0	123257	123704	und	0	2001-06-01
event	0	123258	123705	und	0	2003-04-24
event	0	123259	123706	und	0	2006-05-01
event	0	123260	123707	und	0	2017-03-16
event	0	123276	123723	und	0	2015-03-09
event	0	123277	123724	und	0	2015-04-09
event	0	123278	123725	und	0	1917-03-09
event	0	123279	123726	und	0	1943-08-11
event	0	123294	123741	und	0	1946-05-21
event	0	123301	123748	und	0	1950-01-29
event	0	123302	123749	und	0	1965-08-10
event	0	123333	123780	und	0	1969-11-11
event	0	123338	123785	und	0	1944-05-25
event	0	123455	123902	und	0	1969-01-25
event	0	123457	179493	und	0	1950-11-27
event	0	123458	123905	und	0	1945-10-05
event	0	123459	123906	und	0	1979-10-29
event	0	123460	123907	und	0	1936-09-10
event	0	123461	123908	und	0	1965-08-28
event	0	123463	123910	und	0	1919-09-24
event	0	123464	123911	und	0	1979-05-11
event	0	123465	123912	und	0	1895-06-28
event	0	123466	123913	und	0	2015-12-08
event	0	123471	123918	und	0	1917-06-10
event	0	123486	123933	und	0	2017-02-26
event	0	123487	123934	und	0	1905-09-02
event	0	123493	123940	und	0	1904-01-11
event	0	123494	123941	und	0	2002-09-28
event	0	123499	123946	und	0	1962-04-28
event	0	123509	123956	und	0	1943-08-30
event	0	123510	123957	und	0	1955-05-10
event	0	123511	163123	und	0	1957-09-24
event	0	123786	124250	und	0	1985-07-27
event	0	123838	124303	und	0	1986-08-01
event	0	124233	124695	und	0	1993-01-08
event	0	124431	124947	und	0	1979-11-22
event	0	124432	124949	und	0	1860-11-16
event	0	124768	166377	und	0	1982-02-22
event	0	129913	135257	en	0	2006-06-14
event	0	129914	135258	en	0	1983-05-05
event	0	129915	135259	en	0	1902-05-01
event	0	129916	135260	en	0	1968-02-09
event	0	129917	135261	en	0	2007-11-12
event	0	129918	135262	en	0	1974-10-04
event	0	129919	135263	en	0	1928-09-11
event	0	129920	135264	en	0	1961-07-12
event	0	129921	135265	en	0	1945-12-17
event	0	129922	135266	en	0	1971-10-02
event	0	129923	135267	en	0	1980-09-18
event	0	129924	135268	en	0	1995-09-17
event	0	129925	135269	en	0	1968-08-19
event	0	129926	135270	en	0	1800-08-16
event	0	129927	135271	en	0	1970-08-15
event	0	129928	135272	en	0	1960-08-09
event	0	129929	135273	en	0	1997-05-29
event	0	129931	135275	en	0	1994-02-02
event	0	129932	135276	en	0	1979-09-03
event	0	129933	135277	en	0	1977-05-27
event	0	129934	135278	en	0	2000-01-29
event	0	149576	155389	en	0	2019-09-23
event	0	149577	155390	en	0	1968-06-30
event	0	149579	155386	en	0	2018-10-24
event	0	149580	167193	en	0	2018-05-12
event	0	149583	158090	en	0	2018-01-23
event	0	149585	161577	en	0	2019-07-16
event	0	149620	181245	en	0	2019-09-04
event	0	149621	155737	en	0	2019-09-05
event	0	149631	158582	en	0	2018-02-14
event	0	149633	155886	en	0	2018-02-16
event	0	149639	172981	en	0	1969-09-27
event	0	149665	156558	en	0	2017-07-29
event	0	149675	163526	en	0	1977-10-19
event	0	149699	173251	en	0	1971-10-27
event	0	149700	165361	en	0	1941-11-03
event	0	149703	156748	en	0	1998-12-16
event	0	149717	157016	en	0	2019-08-05
event	0	149718	157017	en	0	2019-08-08
event	0	149721	156917	en	0	1989-11-09
event	0	149727	164403	en	0	1918-11-11
event	0	149748	157061	en	0	2019-09-20
event	0	149754	157084	en	0	1989-11-17
event	0	149779	165359	en	0	1834-12-01
event	0	149831	157648	en	0	2013-09-01
event	0	149850	157696	en	0	1991-04-06
event	0	149880	158076	en	0	2011-01-23
event	0	149902	158171	en	0	1905-04-25
event	0	149910	158192	en	0	2020-01-18
event	0	150097	159201	en	0	2020-03-12
event	0	150157	159454	en	0	1993-04-10
event	0	150187	159789	en	0	2020-03-23
event	0	150202	159925	en	0	2020-03-29
event	0	150236	163366	en	0	2000-10-12
event	0	150237	160355	en	0	2012-08-29
event	0	150240	170308	en	0	2003-01-15
event	0	150266	160730	en	0	2018-04-20
event	0	150267	160731	en	0	2007-11-18
event	0	150491	163627	en	0	2020-10-20
event	0	150705	166040	en	0	1993-06-25
event	0	151554	171269	en	0	2022-03-11
event	0	151919	174038	en	0	2021-01-19
event	0	151931	173884	en	0	2021-06-21
event	0	151932	173886	en	0	2005-09-24
event	0	151948	174039	en	0	2023-02-06
event	0	151959	178107	en	0	1944-06-23
event	0	151960	174296	en	0	1969-04-12
event	0	151997	174890	en	0	2015-03-20
event	0	151998	174892	en	0	1923-03-23
